   0.14030E+01   0.00000E+00   0.99473E+00   0.19447E+00  -0.12475E-02   0.19354E+00   0.71744E+00   0.11911E+00  -0.11911E+00
   0.13450E+01   0.00000E+00   0.10080E+01   0.21962E+00  -0.00000E+00   0.21952E+00   0.72065E+00   0.24046E+00  -0.24046E+00
   0.12944E+01   0.00000E+00   0.10079E+01   0.22110E+00  -0.00000E+00   0.22101E+00   0.72054E+00   0.23627E+00  -0.23627E+00
   0.12502E+01   0.00000E+00   0.10083E+01   0.21910E+00  -0.00000E+00   0.21899E+00   0.72091E+00   0.25033E+00  -0.25033E+00
   0.12117E+01   0.00000E+00   0.10083E+01   0.21650E+00  -0.00000E+00   0.21637E+00   0.72110E+00   0.25780E+00  -0.25780E+00
   0.11782E+01   0.00000E+00   0.10085E+01   0.21573E+00  -0.00000E+00   0.21560E+00   0.72128E+00   0.26458E+00  -0.26458E+00
   0.11489E+01   0.00000E+00   0.10094E+01   0.21501E+00  -0.00000E+00   0.21486E+00   0.72195E+00   0.28993E+00  -0.28993E+00
   0.11233E+01   0.00000E+00   0.10088E+01   0.21415E+00  -0.00000E+00   0.21400E+00   0.72157E+00   0.27529E+00  -0.27529E+00
   0.11011E+01   0.00000E+00   0.10109E+01   0.21217E+00  -0.00000E+00   0.21200E+00   0.72320E+00   0.33714E+00  -0.33714E+00
   0.10816E+01   0.00000E+00   0.10096E+01   0.20847E+00  -0.00000E+00   0.20828E+00   0.72247E+00   0.30948E+00  -0.30948E+00
   0.10647E+01   0.00000E+00   0.10090E+01   0.20851E+00  -0.00000E+00   0.20831E+00   0.72205E+00   0.29370E+00  -0.29370E+00
   0.10499E+01   0.00000E+00   0.10105E+01   0.20930E+00  -0.00000E+00   0.20911E+00   0.72310E+00   0.33320E+00  -0.33320E+00
   0.10370E+01   0.00000E+00   0.10100E+01   0.20700E+00  -0.00000E+00   0.20679E+00   0.72290E+00   0.32566E+00  -0.32566E+00
   0.10258E+01   0.00000E+00   0.10102E+01   0.20641E+00  -0.00000E+00   0.20620E+00   0.72303E+00   0.33065E+00  -0.33065E+00
   0.10160E+01   0.00000E+00   0.10106E+01   0.20529E+00  -0.00000E+00   0.20507E+00   0.72338E+00   0.34391E+00  -0.34391E+00
