   0.14030E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.13450E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.12944E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.12502E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.12117E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.11782E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.11489E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.11233E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.11011E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10816E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10647E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10499E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10370E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10258E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10160E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10075E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10000E+01   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.99256E+00   0.39639E-03           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.98471E+00   0.73039E-03           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.97645E+00   0.98952E-03           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.96776E+00   0.11584E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.95863E+00   0.12217E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.94905E+00   0.11678E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.93900E+00   0.98892E-03           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.92848E+00   0.68074E-03           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.91748E+00   0.23779E-03           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.90598E+00  -0.34689E-03           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.89399E+00  -0.10781E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.88149E+00  -0.19598E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.86849E+00  -0.29945E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.85498E+00  -0.41827E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.84096E+00  -0.55259E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.82643E+00  -0.70240E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.81140E+00  -0.86753E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.79588E+00  -0.10478E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.77987E+00  -0.12429E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.76339E+00  -0.14528E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.74645E+00  -0.16770E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.72907E+00  -0.19147E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.71127E+00  -0.21644E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.69306E+00  -0.24247E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.67448E+00  -0.26936E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.65556E+00  -0.29691E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.63631E+00  -0.32490E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.61677E+00  -0.35309E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.59697E+00  -0.38123E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.57696E+00  -0.40906E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.55676E+00  -0.43626E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.53642E+00  -0.46251E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.51597E+00  -0.48742E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.49546E+00  -0.51058E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.47492E+00  -0.53151E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.45441E+00  -0.54980E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.43395E+00  -0.56509E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.41361E+00  -0.57709E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.39342E+00  -0.58564E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.37343E+00  -0.59070E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.35369E+00  -0.59237E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.33424E+00  -0.59090E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.31512E+00  -0.58662E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.29636E+00  -0.57997E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.27799E+00  -0.57138E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.26004E+00  -0.56119E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.24253E+00  -0.54965E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.22549E+00  -0.53690E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.20894E+00  -0.52305E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.19288E+00  -0.50817E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.17733E+00  -0.49230E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.16231E+00  -0.47551E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.14781E+00  -0.45784E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.13385E+00  -0.43933E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.12043E+00  -0.41996E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10754E+00  -0.39974E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.95190E-01  -0.37867E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.83377E-01  -0.35671E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.72097E-01  -0.33376E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.61350E-01  -0.30967E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.51136E-01  -0.28425E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.41458E-01  -0.25721E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.32327E-01  -0.22812E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.23766E-01  -0.19636E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.15836E-01  -0.16082E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.86843E-02  -0.11946E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.27884E-02  -0.67869E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.00000E+00   0.00000E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.20541E-02   0.78894E-02           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.58781E-02   0.15619E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10554E-01   0.23398E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.15883E-01   0.31314E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.21799E-01   0.39410E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.28273E-01   0.47708E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.35301E-01   0.56216E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.42891E-01   0.64934E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.51061E-01   0.73852E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.59834E-01   0.82953E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.69238E-01   0.92210E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.79304E-01   0.10159E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.90062E-01   0.11105E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.10154E+00   0.12054E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.11378E+00   0.12999E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.12681E+00   0.13935E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.14064E+00   0.14853E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.15531E+00   0.15743E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.17083E+00   0.16597E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.18720E+00   0.17402E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.20442E+00   0.18149E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.22245E+00   0.18826E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.24127E+00   0.19423E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.26082E+00   0.19930E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.28103E+00   0.20337E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.30182E+00   0.20640E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.32309E+00   0.20835E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.34475E+00   0.20918E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.36671E+00   0.20891E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.38886E+00   0.20758E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.41112E+00   0.20523E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.43340E+00   0.20194E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.45563E+00   0.19777E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.47775E+00   0.19280E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.49970E+00   0.18711E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.52142E+00   0.18079E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.54287E+00   0.17393E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.56402E+00   0.16661E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.58483E+00   0.15891E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.60529E+00   0.15094E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.62538E+00   0.14278E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.64508E+00   0.13452E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.66438E+00   0.12624E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.68328E+00   0.11799E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.70175E+00   0.10984E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.71980E+00   0.10183E+00           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.73740E+00   0.94013E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.75456E+00   0.86421E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.77127E+00   0.79089E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.78752E+00   0.72044E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.80330E+00   0.65307E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.81862E+00   0.58895E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.83346E+00   0.52822E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.84783E+00   0.47096E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.86172E+00   0.41720E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.87513E+00   0.36695E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.88807E+00   0.32015E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.90053E+00   0.27674E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.91252E+00   0.23663E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.92404E+00   0.19969E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.93509E+00   0.16579E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
   0.94568E+00   0.13479E-01           NaN           NaN           NaN           NaN           NaN           NaN           NaN
