0.5,0.7,0.0,0.331052423,0.331052333,0.045790419
0.5,0.7,5.0,1.09065247,1.08440399,0.119045049
0.5,0.7,0.0,0.328304946,0.328305006,0.043816369
0.5,0.7,5.0,1.12787151,1.12049103,0.133602485
0.5,0.7,10.0,,,
0.5,0.8,0.0,0.275406748,0.275406927,0.122767724
0.5,0.8,5.0,,,
0.5,0.8,10.0,,,
0.5,0.9,0.0,-0.165579826,-0.165579766,0.264654875
0.5,0.9,5.0,1.07320857,1.04730463,0.342939407
0.5,0.9,10.0,1.73138916,1.66765785,0.512912452
